"","SRR6145425","SRR6145429","SRR6145431","SRR6145433","SRR6145436","SRR6145443"
"ENSG00000227446.2",0,0,0,0,0,0
"ENSG00000249103.1",0,0,0,0,0,0
"ENSG00000230742.3",0,0,0,0,0,0
"ENSG00000229412.5",0,0,0,0,0,0
"ENSG00000242022.8",0,0,0,0,0,0
"ENSG00000234347.8",0,0,0,0,0,0
"ENSG00000232984.8",0,0,0,0,0,0
"ENSG00000233989.1",0,0,0,0,0,0
"ENSG00000229889.1",0,0,0,0,0,0
"ENSG00000228515.3",0,0,0,0,0,0
"ENSG00000223769.3",0,0,0,0,0,0
"ENSG00000232356.1",0,0,0,0,0,0
"ENSG00000224446.5",0,0,0,0,0,0
"ENSG00000225274.1",0,0,0,0,0,0
"ENSG00000237725.2",0,0,0,0,0,0
"ENSG00000231968.2",0,0,0,0,0,0
"ENSG00000225955.2",0,0,0,0,0,0
"ENSG00000232189.2",0,0,0,0,0,0
"ENSG00000265926.1",0,0,0,0,0,0
"ENSG00000227961.1",0,0,0,0,0,0
"ENSG00000229680.4",0,0,0,0,0,0
"ENSG00000237112.8",0,0,0,0,0,0
"ENSG00000229210.3",0,0,0,0,0,0
"ENSG00000234623.9",0,0,0,0,0,0
"ENSG00000223852.7",0,0,0,0,0,0
"ENSG00000238053.1",0,0,0,0,0,0
"ENSG00000233617.1",0,0,0,0,0,0
"ENSG00000240845.1",0,0,0,0,0,0
"ENSG00000235220.10",0,0,0,0,0,0
"ENSG00000235458.1",0,0,0,0,0,0
"ENSG00000248230.1",0,0,0,0,0,0
"ENSG00000230017.6",0,0,0,0,0,0
"ENSG00000264218.1",0,0,0,0,0,0
"ENSG00000228102.1",0,0,0,0,0,0
"ENSG00000235317.4",0,0,0,0,0,0
"ENSG00000223606.7",0,0,0,0,0,0
"ENSG00000261814.1",0,0,0,0,0,0
"ENSG00000227030.2",0,0,0,0,0,0
"ENSG00000225763.1",0,0,0,0,0,0
"ENSG00000231430.1",0,0,0,0,0,0
"ENSG00000235346.9",0,0,0,0,0,0
"ENSG00000235536.1",0,0,0,0,0,0
"ENSG00000226517.1",0,0,0,0,0,0
"ENSG00000227669.3",0,0,0,0,0,0
"ENSG00000229293.1",0,0,0,0,0,0
"ENSG00000228891.1",0,0,0,0,0,0
"ENSG00000230357.1",0,0,0,0,0,0
"ENSG00000231941.1",0,0,0,0,0,0
"ENSG00000232708.1",0,0,0,0,0,0
"ENSG00000233239.1",0,0,0,0,0,0
"ENSG00000225114.1",0,0,0,0,0,0
"ENSG00000234849.1",0,0,0,0,0,0
"ENSG00000226713.1",0,0,0,0,0,0
"ENSG00000234313.2",0,0,0,0,0,0
"ENSG00000228458.1",0,0,0,0,0,0
"ENSG00000231719.1",0,0,0,0,0,0
"ENSG00000227025.1",0,0,0,0,0,0
"ENSG00000235657.9",0,0,0,0,0,0
"ENSG00000234074.7",0,0,0,0,0,0
"ENSG00000235764.1",0,0,0,0,0,0
"ENSG00000275415.1",0,0,0,0,0,0
"ENSG00000273764.1",0,0,0,0,0,0
"ENSG00000274401.1",0,0,0,0,0,0
"ENSG00000225618.6",0,0,0,0,0,0
"ENSG00000236949.6",0,0,0,0,0,0
"ENSG00000227720.6",0,0,0,0,0,0
"ENSG00000235022.8",0,0,0,0,0,0
"ENSG00000233573.9",0,0,0,0,0,0
"ENSG00000232510.1",0,0,0,0,0,0
"ENSG00000265138.1",0,0,0,0,0,0
"ENSG00000227458.8",0,0,0,0,0,0
"ENSG00000227472.8",0,0,0,0,0,0
"ENSG00000235960.9",0,0,0,0,0,0
"ENSG00000225109.1",0,0,0,0,0,0
"ENSG00000226060.7",0,0,0,0,0,0
"ENSG00000225659.1",0,0,0,0,0,0
"ENSG00000241166.6",0,0,0,0,0,0
"ENSG00000241053.5",0,0,0,0,0,0
"ENSG00000224705.6",0,0,0,0,0,0
"ENSG00000232839.10",0,0,0,0,0,0
"ENSG00000243009.6",0,0,0,0,0,0
"ENSG00000230509.1",0,0,0,0,0,0
"ENSG00000235561.1",0,0,0,0,0,0
"ENSG00000232473.1",0,0,0,0,0,0
"ENSG00000229651.1",0,0,0,0,0,0
"ENSG00000236369.1",0,0,0,0,0,0
"ENSG00000231157.3",0,0,0,0,0,0
"ENSG00000227652.4",0,0,0,0,0,0
"ENSG00000229252.6",0,0,0,0,0,0
"ENSG00000233315.1",0,0,0,0,0,0
"ENSG00000229470.9",0,0,0,0,0,0
"ENSG00000223887.10",0,0,0,0,0,0
"ENSG00000232169.9",0,0,0,0,0,0
"ENSG00000227804.7",0,0,0,0,0,0
"ENSG00000233813.8",0,0,0,0,0,0
"ENSG00000237156.4",0,0,0,0,0,0
"ENSG00000229061.8",0,0,0,0,0,0
"ENSG00000237012.9",0,0,0,0,0,0
"ENSG00000233418.8",0,0,0,0,0,0
"ENSG00000234000.8",0,0,0,0,0,0
"ENSG00000236843.8",0,0,0,0,0,0
"ENSG00000233091.1",0,0,0,0,0,0
"ENSG00000229681.1",0,0,0,0,0,0
"ENSG00000225589.9",0,0,0,0,0,0
"ENSG00000235067.10",0,0,0,0,0,0
"ENSG00000263950.1",0,0,0,0,0,0
"ENSG00000206379.12",0,0,0,0,0,0
"ENSG00000227231.3",0,0,0,0,0,0
"ENSG00000264417.2",0,0,0,0,0,0
"ENSG00000224923.5",0,0,0,0,0,0
"ENSG00000227596.5",0,0,0,0,0,0
"ENSG00000231733.1",0,0,0,0,0,0
"ENSG00000265255.1",0,0,0,0,0,0
"ENSG00000236492.1",0,0,0,0,0,0
"ENSG00000230456.10",0,0,0,0,0,0
"ENSG00000226384.10",0,0,0,0,0,0
"ENSG00000230985.9",0,0,0,0,0,0
"ENSG00000225454.2",0,0,0,0,0,0
"ENSG00000266841.1",0,0,0,0,0,0
"ENSG00000232251.5",0,0,0,0,0,0
"ENSG00000235747.1",0,0,0,0,0,0
"ENSG00000237962.5",0,0,0,0,0,0
"ENSG00000234461.1",0,0,0,0,0,0
"ENSG00000229501.5",0,0,0,0,0,0
"ENSG00000263467.1",0,0,0,0,0,0
"ENSG00000225543.2",0,0,0,0,0,0
"ENSG00000237123.2",0,0,0,0,0,0
"ENSG00000232127.2",0,0,0,0,0,0
"ENSG00000233439.8",0,0,0,0,0,0
"ENSG00000232007.1",0,0,0,0,0,0
"ENSG00000206355.11",0,0,0,0,0,0
"ENSG00000233890.6",0,0,0,0,0,0
"ENSG00000229094.9",0,0,0,0,0,0
"ENSG00000231450.1",0,0,0,0,0,0
"ENSG00000228469.1",0,0,0,0,0,0
"ENSG00000234079.2",0,0,0,0,0,0
"ENSG00000228299.9",0,0,0,0,0,0
"ENSG00000236374.1",0,0,0,0,0,0
"ENSG00000229430.3",0,0,0,0,0,0
"ENSG00000229103.1",0,0,0,0,0,0
"ENSG00000231710.1",0,0,0,0,0,0
"ENSG00000263833.1",0,0,0,0,0,0
"ENSG00000224378.9",0,0,0,0,0,0
"ENSG00000231118.3",0,0,0,0,0,0
"ENSG00000229535.1",0,0,0,0,0,0
"ENSG00000231975.2",0,0,0,0,0,0
"ENSG00000266419.1",0,0,0,0,0,0
"ENSG00000264591.1",0,0,0,0,0,0
"ENSG00000236019.1",0,0,0,0,0,0
"ENSG00000230624.10",0,0,0,0,0,0
"ENSG00000234668.3",0,0,0,0,0,0
"ENSG00000236196.8",0,0,0,0,0,0
"ENSG00000223919.8",0,0,0,0,0,0
"ENSG00000228849.3",0,0,0,0,0,0
"ENSG00000236925.7",0,0,0,0,0,0
"ENSG00000223465.8",0,0,0,0,0,0
"ENSG00000237103.6",0,0,0,0,0,0
"ENSG00000232683.1",0,0,0,0,0,0
"ENSG00000234836.7",0,0,0,0,0,0
"ENSG00000266004.1",0,0,0,0,0,0
"ENSG00000231370.9",0,0,0,0,0,0
"ENSG00000227761.10",0,0,0,0,0,0
"ENSG00000227567.7",0,0,0,0,0,0
"ENSG00000227665.1",0,0,0,0,0,0
"ENSG00000228435.2",0,0,0,0,0,0
"ENSG00000264353.1",0,0,0,0,0,0
"ENSG00000233210.6",0,0,0,0,0,0
"ENSG00000230700.9",0,0,0,0,0,0
"ENSG00000258589.6",0,0,0,0,0,0
"ENSG00000244672.4",0,0,0,0,0,0
"ENSG00000226404.9",0,0,0,0,0,0
"ENSG00000231488.9",0,0,0,0,0,0
"ENSG00000243003.3",0,0,0,0,0,0
"ENSG00000237482.8",0,0,0,0,0,0
"ENSG00000234443.9",0,0,0,0,0,0
"ENSG00000259101.1",0,0,0,0,0,0
"ENSG00000228859.2",0,0,0,0,0,0
"ENSG00000224393.6",0,0,0,0,0,0
"ENSG00000227317.6",0,0,0,0,0,0
"ENSG00000226248.6",0,0,0,0,0,0
"ENSG00000263896.1",0,0,0,0,0,0
"ENSG00000230293.11",0,0,0,0,0,0
"ENSG00000266027.8",0,0,0,0,0,0
"ENSG00000227074.11",0,0,0,0,0,0
"ENSG00000227856.1",0,0,0,0,0,0
"ENSG00000230048.8",0,0,0,0,0,0
"ENSG00000266113.1",0,0,0,0,0,0
"ENSG00000096171.14",0,0,0,0,0,0
"ENSG00000231502.6",0,0,0,0,0,0
"ENSG00000234258.6",0,0,0,0,0,0
"ENSG00000234475.5",0,0,0,0,0,0
"ENSG00000231555.4",0,0,0,0,0,0
"ENSG00000264086.1",0,0,0,0,0,0
"ENSG00000265707.1",0,0,0,0,0,0
"ENSG00000229300.9",0,0,0,0,0,0
"ENSG00000234343.6",0,0,0,0,0,0
"ENSG00000228263.8",0,0,0,0,0,0
"ENSG00000236903.1",0,0,0,0,0,0
"ENSG00000227333.8",0,0,0,0,0,0
"ENSG00000234852.2",0,0,0,0,0,0
"ENSG00000233692.1",0,0,0,0,0,0
"ENSG00000231543.9",0,0,0,0,0,0
"ENSG00000241534.9",0,0,0,0,0,0
"ENSG00000206268.11",0,0,0,0,0,0
"ENSG00000223493.9",0,0,0,0,0,0
"ENSG00000236765.6",0,0,0,0,0,0
"ENSG00000226257.9",0,0,0,0,0,0
"ENSG00000244207.8",0,0,0,0,0,0
"ENSG00000232565.1",0,0,0,0,0,0
"ENSG00000269167.1",0,0,0,0,0,0
"ENSG00000231759.7",0,0,0,0,0,0
"ENSG00000248352.1",0,0,0,0,0,0
"ENSG00000249480.1",0,0,0,0,0,0
"ENSG00000236625.8",0,0,0,0,0,0
"ENSG00000225512.1",0,0,0,0,0,0
"ENSG00000232414.6",0,0,0,0,0,0
"ENSG00000266615.1",0,0,0,0,0,0
"ENSG00000231608.9",0,0,0,0,0,0
"ENSG00000168468.12",0,0,0,0,0,0
"ENSG00000224200.2",0,0,0,0,0,0
"ENSG00000225141.9",0,0,0,0,0,0
"ENSG00000228116.9",0,0,0,0,0,0
"ENSG00000230209.1",0,0,0,0,0,0
"ENSG00000265351.1",0,0,0,0,0,0
"ENSG00000226892.6",0,0,0,0,0,0
"ENSG00000226228.1",0,0,0,0,0,0
"ENSG00000229741.7",0,0,0,0,0,0
"ENSG00000228987.9",0,0,0,0,0,0
"ENSG00000237591.1",0,0,0,0,0,0
"ENSG00000235577.2",0,0,0,0,0,0
"ENSG00000234470.1",0,0,0,0,0,0
"ENSG00000235391.1",0,0,0,0,0,0
"ENSG00000233240.1",0,0,0,0,0,0
"ENSG00000265983.1",0,0,0,0,0,0
"ENSG00000236884.8",0,0,0,0,0,0
"ENSG00000236418.8",0,0,0,0,0,0
"ENSG00000237455.1",0,0,0,0,0,0
"ENSG00000240684.1",0,0,0,0,0,0
"ENSG00000233209.6",0,0,0,0,0,0
"ENSG00000236629.1",0,0,0,0,0,0
"ENSG00000234331.1",0,0,0,0,0,0
"ENSG00000231596.1",0,0,0,0,0,0
"ENSG00000223793.7",0,0,0,0,0,0
"ENSG00000228813.9",0,0,0,0,0,0
"ENSG00000243496.6",0,0,0,0,0,0
"ENSG00000223481.9",0,0,0,0,0,0
"ENSG00000230034.8",0,0,0,0,0,0
"ENSG00000206232.8",0,0,0,0,0,0
"ENSG00000224212.4",0,0,0,0,0,0
"ENSG00000240118.7",0,0,0,0,0,0
"ENSG00000227435.1",0,0,0,0,0,0
"ENSG00000237871.1",0,0,0,0,0,0
"ENSG00000241394.7",0,0,0,0,0,0
"ENSG00000226264.10",0,0,0,0,0,0
"ENSG00000230678.10",0,0,0,0,0,0
"ENSG00000235744.11",0,0,0,0,0,0
"ENSG00000226879.1",0,0,0,0,0,0
"ENSG00000229685.8",0,0,0,0,0,0
"ENSG00000237710.10",0,0,0,0,0,0
"ENSG00000223894.1",0,0,0,0,0,0
"ENSG00000232802.1",0,0,0,0,0,0
"ENSG00000225429.1",0,0,0,0,0,0
"ENSG00000223696.1",0,0,0,0,0,0
"ENSG00000230134.1",0,0,0,0,0,0
"ENSG00000230930.8",0,0,0,0,0,0
"ENSG00000266410.2",0,0,0,0,0,0
"ENSG00000228333.9",0,0,0,0,0,0
"ENSG00000229802.11",0,0,0,0,0,0
"ENSG00000225312.2",0,0,0,0,0,0
"ENSG00000228520.3",0,0,0,0,0,0
"ENSG00000229394.1",0,0,0,0,0,0
"ENSG00000224052.1",0,0,0,0,0,0
"ENSG00000233772.5",0,0,0,0,0,0
"ENSG00000228425.9",0,0,0,0,0,0
"ENSG00000223367.6",0,0,0,0,0,0
"ENSG00000235155.4",0,0,0,0,0,0
"ENSG00000226916.8",0,0,0,0,0,0
"ENSG00000224782.8",0,0,0,0,0,0
"ENSG00000237825.9",0,0,0,0,0,0
"ENSG00000236490.9",0,0,0,0,0,0
"ENSG00000227780.5",0,0,0,0,0,0
"ENSG00000206206.11",0,0,0,0,0,0
"ENSG00000229342.3",0,0,0,0,0,0
"ENSG00000273083.1",0,0,0,0,0,0
"ENSG00000273040.1",0,0,0,0,0,0
"ENSG00000273286.1",0,0,0,0,0,0
"ENSG00000273200.1",0,0,0,0,0,0
"ENSG00000264777.1",0,0,0,0,0,0
"ENSG00000237462.10",0,0,0,0,0,0
"ENSG00000231041.1",0,0,0,0,0,0
"ENSG00000226462.1",0,0,0,0,0,0
"ENSG00000265326.2",0,0,0,0,0,0
"ENSG00000233035.2",0,0,0,0,0,0
"ENSG00000240111.1",0,0,0,0,0,0
"ENSG00000235589.4",0,0,0,0,0,0
"ENSG00000232781.1",0,0,0,0,0,0
"ENSG00000228652.1",0,0,0,0,0,0
"ENSG00000233019.1",0,0,0,0,0,0
"ENSG00000277403.1",0,0,0,0,0,0
"ENSG00000227529.1",0,0,0,0,0,0
"ENSG00000231319.3",0,0,0,0,0,0
"ENSG00000225441.1",0,0,0,0,0,0
"ENSG00000233636.1",0,0,0,0,0,0
"ENSG00000231960.1",0,0,0,0,0,0
"ENSG00000228846.2",0,0,0,0,0,0
"ENSG00000226347.4",0,0,0,0,0,0
"ENSG00000230136.2",0,0,0,0,0,0
"ENSG00000231919.1",0,0,0,0,0,0
"ENSG00000231320.1",0,0,0,0,0,0
"ENSG00000236918.1",0,0,0,0,0,0
"ENSG00000225188.1",0,0,0,0,0,0
"ENSG00000249415.1",0,0,0,0,0,0
"ENSG00000227178.2",0,0,0,0,0,0
"ENSG00000234100.4",0,0,0,0,0,0
"ENSG00000225927.1",0,0,0,0,0,0
"ENSG00000233481.4",0,0,0,0,0,0
"ENSG00000248182.1",0,0,0,0,0,0
"ENSG00000243441.6",0,0,0,0,0,0
"ENSG00000232397.5",0,0,0,0,0,0
"ENSG00000224487.8",0,0,0,0,0,0
"ENSG00000237258.8",0,0,0,0,0,0
"ENSG00000224395.8",0,0,0,0,0,0
"ENSG00000226365.1",0,0,0,0,0,0
"ENSG00000230957.1",0,0,0,0,0,0
"ENSG00000228377.3",0,0,0,0,0,0
"ENSG00000228840.3",0,0,0,0,0,0
"ENSG00000228370.1",0,0,0,0,0,0
"ENSG00000225426.5",0,0,0,0,0,0
"ENSG00000237811.1",0,0,0,0,0,0
"ENSG00000223441.2",0,0,0,0,0,0
"ENSG00000224654.2",0,0,0,0,0,0
"ENSG00000225034.2",0,0,0,0,0,0
"ENSG00000224241.2",0,0,0,0,0,0
"ENSG00000265663.1",0,0,0,0,0,0
"ENSG00000224146.1",0,0,0,0,0,0
"ENSG00000227044.4",0,0,0,0,0,0
"ENSG00000237051.8",0,0,0,0,0,0
"ENSG00000228130.3",0,0,0,0,0,0
"ENSG00000230885.9",0,0,0,0,0,0
"ENSG00000232099.7",0,0,0,0,0,0
"ENSG00000226303.1",0,0,0,0,0,0
"ENSG00000229573.1",0,0,0,0,0,0
"ENSG00000242039.1",0,0,0,0,0,0
"ENSG00000237508.10",0,0,0,0,0,0
"ENSG00000228900.1",0,0,0,0,0,0
"ENSG00000250154.1",0,0,0,0,0,0
"ENSG00000226378.8",0,0,0,0,0,0
"ENSG00000264495.1",0,0,0,0,0,0
"ENSG00000233023.1",0,0,0,0,0,0
"ENSG00000226379.4",0,0,0,0,0,0
"ENSG00000224736.7",0,0,0,0,0,0
"ENSG00000261134.1",0,0,0,0,0,0
"ENSG00000233465.2",0,0,0,0,0,0
"ENSG00000229461.1",0,0,0,0,0,0
"ENSG00000224801.1",0,0,0,0,0,0
"ENSG00000235680.8",0,0,0,0,0,0
"ENSG00000235498.1",0,0,0,0,0,0
"ENSG00000231197.1",0,0,0,0,0,0
"ENSG00000223463.3",0,0,0,0,0,0
"ENSG00000226727.1",0,0,0,0,0,0
"ENSG00000225926.1",0,0,0,0,0,0
"ENSG00000226940.1",0,0,0,0,0,0
"ENSG00000226563.3",0,0,0,0,0,0
"ENSG00000232816.1",0,0,0,0,0,0
"ENSG00000226354.1",0,0,0,0,0,0
"ENSG00000226109.1",0,0,0,0,0,0
"ENSG00000231834.10",0,0,0,0,0,0
"ENSG00000230915.1",0,0,0,0,0,0
"ENSG00000230745.1",0,0,0,0,0,0
"ENSG00000227647.2",0,0,0,0,0,0
"ENSG00000224362.1",0,0,0,0,0,0
"ENSG00000231745.1",0,0,0,0,0,0
"ENSG00000225086.1",0,0,0,0,0,0
"ENSG00000223439.7",0,0,0,0,0,0
"ENSG00000224108.1",0,0,0,0,0,0
"ENSG00000278049.1",0,0,0,0,0,0
"ENSG00000277415.1",0,0,0,0,0,0
"ENSG00000277085.1",0,0,0,0,0,0
"ENSG00000235394.6",0,0,0,0,0,0
"ENSG00000235176.6",0,0,0,0,0,0
"ENSG00000236560.6",0,0,0,0,0,0
"ENSG00000237733.8",0,0,0,0,0,0
"ENSG00000225130.9",0,0,0,0,0,0
"ENSG00000237050.1",0,0,0,0,0,0
"ENSG00000263589.1",0,0,0,0,0,0
"ENSG00000237046.8",0,0,0,0,0,0
"ENSG00000235025.8",0,0,0,0,0,0
"ENSG00000233599.8",0,0,0,0,0,0
"ENSG00000226175.1",0,0,0,0,0,0
"ENSG00000231002.7",0,0,0,0,0,0
"ENSG00000231928.1",0,0,0,0,0,0
"ENSG00000239618.6",0,0,0,0,0,0
"ENSG00000240924.5",0,0,0,0,0,0
"ENSG00000230660.6",0,0,0,0,0,0
"ENSG00000226437.10",0,0,0,0,0,0
"ENSG00000239865.6",0,0,0,0,0,0
"ENSG00000234095.1",0,0,0,0,0,0
"ENSG00000236422.1",0,0,0,0,0,0
"ENSG00000231659.1",0,0,0,0,0,0
"ENSG00000229187.1",0,0,0,0,0,0
"ENSG00000233700.1",0,0,0,0,0,0
"ENSG00000227754.3",0,0,0,0,0,0
"ENSG00000224554.2",0,0,0,0,0,0
"ENSG00000236632.5",0,0,0,0,0,0
"ENSG00000235801.1",0,0,0,0,0,0
"ENSG00000232143.9",0,0,0,0,0,0
"ENSG00000223766.10",0,0,0,0,0,0
"ENSG00000231129.8",0,0,0,0,0,0
"ENSG00000231737.7",0,0,0,0,0,0
"ENSG00000226111.8",0,0,0,0,0,0
"ENSG00000223851.4",0,0,0,0,0,0
"ENSG00000235658.8",0,0,0,0,0,0
"ENSG00000233164.9",0,0,0,0,0,0
"ENSG00000233049.6",0,0,0,0,0,0
"ENSG00000229998.8",0,0,0,0,0,0
"ENSG00000228867.8",0,0,0,0,0,0
"ENSG00000226494.1",0,0,0,0,0,0
"ENSG00000224508.1",0,0,0,0,0,0
"ENSG00000228575.9",0,0,0,0,0,0
"ENSG00000232575.10",0,0,0,0,0,0
"ENSG00000236271.8",0,0,0,0,0,0
"ENSG00000230128.3",0,0,0,0,0,0
"ENSG00000263671.2",0,0,0,0,0,0
"ENSG00000228762.5",0,0,0,0,0,0
"ENSG00000229170.6",0,0,0,0,0,0
"ENSG00000231854.1",0,0,0,0,0,0
"ENSG00000266263.1",0,0,0,0,0,0
"ENSG00000231444.1",0,0,0,0,0,0
"ENSG00000234078.10",0,0,0,0,0,0
"ENSG00000233149.10",0,0,0,0,0,0
"ENSG00000223494.9",0,0,0,0,0,0
"ENSG00000230072.2",0,0,0,0,0,0
"ENSG00000265323.1",0,0,0,0,0,0
"ENSG00000223590.5",0,0,0,0,0,0
"ENSG00000231474.5",0,0,0,0,0,0
"ENSG00000237894.5",0,0,0,0,0,0
"ENSG00000263367.1",0,0,0,0,0,0
"ENSG00000231624.2",0,0,0,0,0,0
"ENSG00000237114.2",0,0,0,0,0,0
"ENSG00000234605.2",0,0,0,0,0,0
"ENSG00000231094.8",0,0,0,0,0,0
"ENSG00000225714.1",0,0,0,0,0,0
"ENSG00000223533.8",0,0,0,0,0,0
"ENSG00000224941.6",0,0,0,0,0,0
"ENSG00000230336.9",0,0,0,0,0,0
"ENSG00000257215.2",0,0,0,0,0,0
"ENSG00000226422.1",0,0,0,0,0,0
"ENSG00000238148.2",0,0,0,0,0,0
"ENSG00000229823.1",0,0,0,0,0,0
"ENSG00000237022.10",0,0,0,0,0,0
"ENSG00000229265.1",0,0,0,0,0,0
"ENSG00000237448.3",0,0,0,0,0,0
"ENSG00000234980.1",0,0,0,0,0,0
"ENSG00000228954.1",0,0,0,0,0,0
"ENSG00000224608.10",0,0,0,0,0,0
"ENSG00000233604.1",0,0,0,0,0,0
"ENSG00000263701.1",0,0,0,0,0,0
"ENSG00000224131.1",0,0,0,0,0,0
"ENSG00000226732.1",0,0,0,0,0,0
"ENSG00000228179.1",0,0,0,0,0,0
"ENSG00000266747.1",0,0,0,0,0,0
"ENSG00000235233.9",0,0,0,0,0,0
"ENSG00000231836.1",0,0,0,0,0,0
"ENSG00000231372.8",0,0,0,0,0,0
"ENSG00000229216.4",0,0,0,0,0,0
"ENSG00000236273.1",0,0,0,0,0,0
"ENSG00000238238.2",0,0,0,0,0,0
"ENSG00000265116.1",0,0,0,0,0,0
"ENSG00000265325.1",0,0,0,0,0,0
"ENSG00000231647.1",0,0,0,0,0,0
"ENSG00000225859.10",0,0,0,0,0,0
"ENSG00000226850.2",0,0,0,0,0,0
"ENSG00000227565.8",0,0,0,0,0,0
"ENSG00000231408.8",0,0,0,0,0,0
"ENSG00000228321.3",0,0,0,0,0,0
"ENSG00000223448.7",0,0,0,0,0,0
"ENSG00000231048.8",0,0,0,0,0,0
"ENSG00000236979.6",0,0,0,0,0,0
"ENSG00000266847.1",0,0,0,0,0,0
"ENSG00000226618.9",0,0,0,0,0,0
"ENSG00000228760.10",0,0,0,0,0,0
"ENSG00000231974.6",0,0,0,0,0,0
"ENSG00000233169.1",0,0,0,0,0,0
"ENSG00000228177.2",0,0,0,0,0,0
"ENSG00000264915.1",0,0,0,0,0,0
"ENSG00000223932.6",0,0,0,0,0,0
"ENSG00000232960.10",0,0,0,0,0,0
"ENSG00000258543.6",0,0,0,0,0,0
"ENSG00000240433.4",0,0,0,0,0,0
"ENSG00000228883.9",0,0,0,0,0,0
"ENSG00000224552.9",0,0,0,0,0,0
"ENSG00000239741.3",0,0,0,0,0,0
"ENSG00000236210.8",0,0,0,0,0,0
"ENSG00000225993.9",0,0,0,0,0,0
"ENSG00000258635.1",0,0,0,0,0,0
"ENSG00000235452.2",0,0,0,0,0,0
"ENSG00000228090.6",0,0,0,0,0,0
"ENSG00000233076.6",0,0,0,0,0,0
"ENSG00000226651.6",0,0,0,0,0,0
"ENSG00000230961.10",0,0,0,0,0,0
"ENSG00000223957.6",0,0,0,0,0,0
"ENSG00000203463.2",0,0,0,0,0,0
"ENSG00000223747.1",0,0,0,0,0,0
"ENSG00000204364.10",0,0,0,0,0,0
"ENSG00000204359.9",0,0,0,0,0,0
"ENSG00000263418.1",0,0,0,0,0,0
"ENSG00000236221.9",0,0,0,0,0,0
"ENSG00000229488.9",0,0,0,0,0,0
"ENSG00000243897.8",0,0,0,0,0,0
"ENSG00000168452.21",0,0,0,0,0,0
"ENSG00000227642.9",0,0,0,0,0,0
"ENSG00000228907.5",0,0,0,0,0,0
"ENSG00000229058.10",0,0,0,0,0,0
"ENSG00000232005.7",0,0,0,0,0,0
"ENSG00000236697.7",0,0,0,0,0,0
"ENSG00000232339.5",0,0,0,0,0,0
"ENSG00000233160.1",0,0,0,0,0,0
"ENSG00000266660.1",0,0,0,0,0,0
"ENSG00000206245.11",0,0,0,0,0,0
"ENSG00000229903.1",0,0,0,0,0,0
"ENSG00000225412.7",0,0,0,0,0,0
"ENSG00000226260.9",0,0,0,0,0,0
"ENSG00000234164.2",0,0,0,0,0,0
"ENSG00000223359.2",0,0,0,0,0,0
"ENSG00000265059.1",0,0,0,0,0,0
"ENSG00000224230.1",0,0,0,0,0,0
"ENSG00000266081.1",0,0,0,0,0,0
"ENSG00000227826.9",0,0,0,0,0,0
"ENSG00000264640.1",0,0,0,0,0,0
"ENSG00000233853.1",0,0,0,0,0,0
"ENSG00000265074.1",0,0,0,0,0,0
"ENSG00000238248.4",0,0,0,0,0,0
"ENSG00000237120.1",0,0,0,0,0,0
"ENSG00000223844.1",0,0,0,0,0,0
"ENSG00000229099.1",0,0,0,0,0,0
"ENSG00000263871.1",0,0,0,0,0,0
"ENSG00000229074.8",0,0,0,0,0,0
"ENSG00000225890.10",0,0,0,0,0,0
"ENSG00000238226.1",0,0,0,0,0,0
"ENSG00000242138.1",0,0,0,0,0,0
"ENSG00000225824.8",0,0,0,0,0,0
"ENSG00000237145.1",0,0,0,0,0,0
"ENSG00000226139.1",0,0,0,0,0,0
"ENSG00000228684.1",0,0,0,0,0,0
"ENSG00000231823.3",0,0,0,0,0,0
"ENSG00000229493.9",0,0,0,0,0,0
"ENSG00000206235.8",0,0,0,0,0,0
"ENSG00000236443.6",0,0,0,0,0,0
"ENSG00000231591.6",0,0,0,0,0,0
"ENSG00000226173.4",0,0,0,0,0,0
"ENSG00000239836.7",0,0,0,0,0,0
"ENSG00000236488.1",0,0,0,0,0,0
"ENSG00000225459.1",0,0,0,0,0,0
"ENSG00000239329.8",0,0,0,0,0,0
"ENSG00000243189.7",0,0,0,0,0,0
"ENSG00000236657.1",0,0,0,0,0,0
"ENSG00000234704.9",0,0,0,0,0,0
"ENSG00000231558.11",0,0,0,0,0,0
"ENSG00000233972.1",0,0,0,0,0,0
"ENSG00000228163.8",0,0,0,0,0,0
"ENSG00000229295.11",0,0,0,0,0,0
"ENSG00000235528.1",0,0,0,0,0,0
"ENSG00000226591.1",0,0,0,0,0,0
"ENSG00000233584.9",0,0,0,0,0,0
"ENSG00000234372.1",0,0,0,0,0,0
"ENSG00000233043.1",0,0,0,0,0,0
"ENSG00000223699.8",0,0,0,0,0,0
"ENSG00000265159.2",0,0,0,0,0,0
"ENSG00000231321.9",0,0,0,0,0,0
"ENSG00000227402.11",0,0,0,0,0,0
"ENSG00000228357.2",0,0,0,0,0,0
"ENSG00000235107.3",0,0,0,0,0,0
"ENSG00000236910.1",0,0,0,0,0,0
"ENSG00000230012.1",0,0,0,0,0,0
"ENSG00000223618.7",0,0,0,0,0,0
"ENSG00000231037.5",0,0,0,0,0,0
"ENSG00000235668.1",0,0,0,0,0,0
"ENSG00000234904.1",0,0,0,0,0,0
"ENSG00000234966.1",0,0,0,0,0,0
"ENSG00000232017.1",0,0,0,0,0,0
"ENSG00000236835.1",0,0,0,0,0,0
